x,y
6.230000000000000000e+02,1.076000000000000000e+03
6.240000000000000000e+02,1.088000000000000000e+03
6.250000000000000000e+02,1.090000000000000000e+03
6.260000000000000000e+02,1.091000000000000000e+03
6.270000000000000000e+02,1.091000000000000000e+03
6.280000000000000000e+02,1.091000000000000000e+03
6.290000000000000000e+02,1.091000000000000000e+03
6.300000000000000000e+02,1.091000000000000000e+03
6.310000000000000000e+02,1.090000000000000000e+03
6.320000000000000000e+02,1.090000000000000000e+03
6.330000000000000000e+02,1.091000000000000000e+03
6.340000000000000000e+02,1.091000000000000000e+03
6.350000000000000000e+02,1.092000000000000000e+03
6.360000000000000000e+02,1.093000000000000000e+03
6.370000000000000000e+02,1.098000000000000000e+03
6.380000000000000000e+02,1.101000000000000000e+03
