x,y
5.970000000000000000e+02,6.710000000000000000e+02
5.980000000000000000e+02,6.700000000000000000e+02
5.990000000000000000e+02,6.690000000000000000e+02
6.000000000000000000e+02,6.680000000000000000e+02
6.010000000000000000e+02,6.680000000000000000e+02
6.020000000000000000e+02,6.670000000000000000e+02
6.030000000000000000e+02,6.670000000000000000e+02
6.040000000000000000e+02,6.660000000000000000e+02
6.050000000000000000e+02,6.660000000000000000e+02
6.060000000000000000e+02,6.660000000000000000e+02
6.070000000000000000e+02,6.660000000000000000e+02
6.080000000000000000e+02,6.660000000000000000e+02
6.090000000000000000e+02,6.660000000000000000e+02
6.100000000000000000e+02,6.650000000000000000e+02
6.110000000000000000e+02,6.650000000000000000e+02
6.120000000000000000e+02,6.650000000000000000e+02
6.130000000000000000e+02,6.650000000000000000e+02
6.140000000000000000e+02,6.650000000000000000e+02
6.150000000000000000e+02,6.650000000000000000e+02
6.160000000000000000e+02,6.650000000000000000e+02
6.170000000000000000e+02,6.660000000000000000e+02
6.180000000000000000e+02,6.660000000000000000e+02
6.190000000000000000e+02,6.670000000000000000e+02
6.200000000000000000e+02,6.750000000000000000e+02
6.210000000000000000e+02,6.860000000000000000e+02
6.220000000000000000e+02,6.920000000000000000e+02
6.230000000000000000e+02,6.980000000000000000e+02
6.240000000000000000e+02,7.040000000000000000e+02
6.250000000000000000e+02,7.120000000000000000e+02
6.260000000000000000e+02,7.260000000000000000e+02
6.270000000000000000e+02,7.360000000000000000e+02
6.280000000000000000e+02,7.460000000000000000e+02
6.290000000000000000e+02,7.550000000000000000e+02
6.300000000000000000e+02,7.630000000000000000e+02
6.310000000000000000e+02,7.680000000000000000e+02
6.320000000000000000e+02,7.740000000000000000e+02
6.330000000000000000e+02,7.780000000000000000e+02
6.340000000000000000e+02,7.830000000000000000e+02
6.350000000000000000e+02,7.870000000000000000e+02
6.360000000000000000e+02,7.910000000000000000e+02
6.370000000000000000e+02,7.950000000000000000e+02
6.380000000000000000e+02,7.980000000000000000e+02
