x,y
5.120000000000000000e+02,1.040000000000000000e+03
5.130000000000000000e+02,1.041000000000000000e+03
5.140000000000000000e+02,1.042000000000000000e+03
5.150000000000000000e+02,1.042000000000000000e+03
5.160000000000000000e+02,1.043000000000000000e+03
5.170000000000000000e+02,1.043000000000000000e+03
5.180000000000000000e+02,1.044000000000000000e+03
5.190000000000000000e+02,1.044000000000000000e+03
5.200000000000000000e+02,1.045000000000000000e+03
5.210000000000000000e+02,1.045000000000000000e+03
5.220000000000000000e+02,1.046000000000000000e+03
5.230000000000000000e+02,1.047000000000000000e+03
5.230000000000000000e+02,1.048000000000000000e+03
5.230000000000000000e+02,1.049000000000000000e+03
5.230000000000000000e+02,1.050000000000000000e+03
5.230000000000000000e+02,1.051000000000000000e+03
5.230000000000000000e+02,1.052000000000000000e+03
5.230000000000000000e+02,1.053000000000000000e+03
5.230000000000000000e+02,1.054000000000000000e+03
5.230000000000000000e+02,1.055000000000000000e+03
5.230000000000000000e+02,1.056000000000000000e+03
5.230000000000000000e+02,1.057000000000000000e+03
5.230000000000000000e+02,1.058000000000000000e+03
5.230000000000000000e+02,1.059000000000000000e+03
5.230000000000000000e+02,1.060000000000000000e+03
5.230000000000000000e+02,1.061000000000000000e+03
5.240000000000000000e+02,1.062000000000000000e+03
5.240000000000000000e+02,1.063000000000000000e+03
5.240000000000000000e+02,1.064000000000000000e+03
5.240000000000000000e+02,1.065000000000000000e+03
5.240000000000000000e+02,1.066000000000000000e+03
