x,y
3.290000000000000000e+02,6.830000000000000000e+02
3.300000000000000000e+02,6.810000000000000000e+02
3.310000000000000000e+02,6.800000000000000000e+02
3.320000000000000000e+02,6.790000000000000000e+02
3.330000000000000000e+02,6.780000000000000000e+02
3.340000000000000000e+02,6.770000000000000000e+02
3.350000000000000000e+02,6.760000000000000000e+02
3.360000000000000000e+02,6.760000000000000000e+02
3.370000000000000000e+02,6.750000000000000000e+02
3.380000000000000000e+02,6.750000000000000000e+02
3.390000000000000000e+02,6.760000000000000000e+02
3.400000000000000000e+02,6.760000000000000000e+02
3.410000000000000000e+02,6.770000000000000000e+02
3.420000000000000000e+02,6.760000000000000000e+02
3.430000000000000000e+02,6.760000000000000000e+02
3.440000000000000000e+02,6.750000000000000000e+02
3.450000000000000000e+02,6.630000000000000000e+02
3.460000000000000000e+02,6.600000000000000000e+02
3.470000000000000000e+02,6.560000000000000000e+02
