x,y
3.290000000000000000e+02,6.890000000000000000e+02
3.300000000000000000e+02,6.910000000000000000e+02
3.310000000000000000e+02,6.920000000000000000e+02
3.320000000000000000e+02,6.930000000000000000e+02
3.330000000000000000e+02,6.940000000000000000e+02
